0,10/02/2021,08:31,//,09/02/2021,14112603514,21,,,//,,//,0.00,,,,,00140,,,0,149987,,1,,,1,14545.45,0.00,0.00,1454.55,0.00,1,0,16000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000620,,,,,0,0,01,0,,8936017363505,Tương ớt Chinsu 250g,
0,10/02/2021,08:31,//,09/02/2021,14112603514,21,,,//,,//,0.00,,,,,00140,,,0,206224,,1,,,1,15454.55,0.00,0.00,1545.45,0.00,1,0,17000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000620,,,,,0,0,01,0,,02062242,BáNH Mì QUE THịT HEO NƯớNG Sả,
0,10/02/2021,08:33,//,09/02/2021,14112603516,23,,,//,,//,0.00,,,,,00140,,,0,11,,1,,,1,23735,0.00,0.00,0,0.00,1,0,23735,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,,,,,,0,0,01,0,,11,2M640629002050,
0,10/02/2021,08:35,//,09/02/2021,14112603518,21,,,//,,//,0.00,,,,,00140,,,0,157616,,1,,,1,5454.55,0.00,0.00,545.45,0.00,1,0,6000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000637,,,,,0,0,01,0,,8934673302814,Sữa đặc ông thọ đỏ vỉ 40g,
0,10/02/2021,08:35,//,09/02/2021,14112603518,21,,,//,,//,0.00,,,,,00140,,,0,245058,,1,,,1,8181.82,0.00,0.00,818.18,0.00,1,0,9000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000637,,,,,0,0,01,0,,8936104380057,Mỳ ly Cung Đình lẩu tôm chua cay 65g,
0,10/02/2021,08:35,//,09/02/2021,14112603518,21,,,//,,//,0.00,,,,,00140,,,0,201672,,1,,,1,10909.09,0.00,0.00,1090.91,0.00,1,0,12000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000637,,,,,0,0,01,0,,02016726,Bánh giò,
0,10/02/2021,08:36,//,09/02/2021,14112603520,21,,,//,,//,0.00,,,,,00140,,,0,201337,,1,,,1,13636.36,0.00,0.00,1363.64,0.00,1,0,15000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000637,,,,,0,0,01,0,,02013374,Cà phê sữa đá 12oz,
0,10/02/2021,08:37,//,09/02/2021,14112603522,21,,,//,,//,0.00,,,,,00140,,,0,201672,,1,,,1,10909.09,0.00,0.00,1090.91,0.00,1,0,12000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02016726,Bánh giò,
0,10/02/2021,08:39,//,09/02/2021,14112603524,21,,,//,,//,0.00,,,,,00140,,,0,101001,,1,,,1,11818.18,0.00,0.00,1181.82,0.00,1,0,13000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,01010015,Famiman,
0,10/02/2021,08:39,//,09/02/2021,14112603524,21,,,//,,//,0.00,,,,,00140,,,0,201337,,1,,,1,13636.36,0.00,0.00,1363.64,0.00,1,0,15000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02013374,Cà phê sữa đá 12oz,
